fid,type,if_si,name,geometry
381,playground,true,,POINT(347309.6115147539 6642444.369647902)
381,playground,true,,POINT(347294.0855414868 6642461.398286294)
505,playground,true,,POINT(347075.88347250916 6642974.7985074455)
627,playground,true,,POINT(347775.1276329738 6644499.47822393)
627,playground,true,,POINT(347777.09760455275 6644480.4537150385)
626,playground,true,,POINT(347505.4495003602 6643933.273114972)
626,playground,true,,POINT(347504.6492641315 6643928.27852474)
625,playground,true,,POINT(347476.71293407475 6644050.2786375135)
625,playground,true,,POINT(347466.79515074915 6644027.330052069)
625,playground,true,,POINT(347486.02918858937 6644024.953786191)
625,playground,true,,POINT(347495.94600038114 6644047.902791482)
625,playground,true,,POINT(347478.3925856212 6644054.165153862)
505,playground,true,,POINT(347093.2445826596 6642968.491142838)
505,playground,true,,POINT(347079.04085839464 6642956.980175121)
504,playground,true,,POINT(347074.1040042686 6642985.929912195)
504,playground,true,,POINT(347087.23575828486 6642981.421538291)
455,playground,true,,POINT(347915.4154683463 6642881.291389445)
464,playground,true,,POINT(347437.9327334261 6642383.553886795)
456,playground,true,,POINT(347937.82009280066 6643439.603828183)
390,playground,true,,POINT(347176.5190501914 6641909.413220429)
390,playground,true,,POINT(347164.990835084 6641887.229887577)
390,playground,true,,POINT(347172.1442055045 6641870.966246059)
390,playground,true,,POINT(347194.3444015461 6641859.470538351)
390,playground,true,,POINT(347209.4901042156 6641870.242352134)
390,playground,true,,POINT(347213.7534810915 6641890.123321144)
390,playground,true,,POINT(347191.5565933174 6641901.625414994)
456,playground,true,,POINT(347957.52541611716 6643442.45073777)
505,playground,true,,POINT(347054.79498487106 6642950.886111035)
456,playground,true,,POINT(347960.0903286422 6643422.870289296)
505,playground,true,,POINT(347051.74836598063 6642968.279563294)
456,playground,true,,POINT(347943.279408555 6643428.386517195)
392,playground,true,,POINT(348821.9081904144 6644248.9100967925)
392,playground,true,,POINT(348846.8142815539 6644246.74523556)
392,playground,true,,POINT(348851.2812057919 6644225.855749644)
392,playground,true,,POINT(348827.48778642376 6644225.504363724)
473,playground,true,,POINT(347591.65890553035 6643932.943240008)
473,playground,true,,POINT(347608.47563875787 6643931.851631153)
473,playground,true,,POINT(347593.77333890146 6643943.31565561)
619,playground,true,,POINT(347655.62913455564 6643591.041197423)
619,playground,true,,POINT(347642.95303395146 6643590.804099649)
618,playground,true,,POINT(347767.57471627457 6643781.180718002)
618,playground,true,,POINT(347763.1871981126 6643770.119584605)
616,playground,true,,POINT(347149.2091454972 6642140.22275362)
616,playground,true,,POINT(347163.09641279955 6642151.4838499455)
616,playground,true,,POINT(347162.1019755023 6642132.892849335)
615,playground,true,,POINT(347072.9772910763 6642001.237487685)
615,playground,true,,POINT(347085.80101952364 6641991.213658257)
614,playground,true,,POINT(347438.64348782145 6641905.340536658)
614,playground,true,,POINT(347437.2446603314 6641902.789203843)
613,playground,true,,POINT(346711.6639546007 6642660.867977084)
613,playground,true,,POINT(346698.08696799516 6642649.95696178)
612,playground,true,,POINT(347952.66482563684 6642866.10412451)
392,playground,true,,POINT(348816.523651071 6644239.491257423)
472,playground,true,,POINT(347069.8377074667 6644346.172519297)
472,playground,true,,POINT(347086.67020573094 6644337.620997579)
472,playground,true,,POINT(347106.53320843796 6644342.113795311)
472,playground,true,,POINT(347095.27950042556 6644355.782423475)
472,playground,true,,POINT(347070.3033889031 6644356.875059377)
612,playground,true,,POINT(347942.8140388198 6642858.49458623)
611,playground,true,,POINT(348168.29554608505 6643315.8912681835)
611,playground,true,,POINT(348161.6566686419 6643311.38729543)
610,playground,true,,POINT(347440.05436492653 6642837.212527793)
610,playground,true,,POINT(347449.1599824667 6642851.848036311)
610,playground,true,,POINT(347436.4862011685 6642839.120357392)
608,playground,true,,POINT(347432.5593243583 6642718.764152441)
608,playground,true,,POINT(347444.11045353534 6642705.304152458)
608,playground,true,,POINT(347422.65861394355 6642704.847446327)
608,playground,true,,POINT(347415.58546877035 6642721.532282547)
604,playground,true,,POINT(347433.7161584917 6643270.42065358)
604,playground,true,,POINT(347424.47275075945 6643255.214177782)
603,playground,true,,POINT(347247.4346911937 6643041.060324583)
603,playground,true,,POINT(347265.99873098225 6643038.465907978)
603,playground,true,,POINT(347247.95897581964 6643027.890873954)
600,playground,true,,POINT(347246.1994774608 6642303.798333842)
600,playground,true,,POINT(347257.8114084873 6642300.927244493)
600,playground,true,,POINT(347252.2074050187 6642316.660895924)
401,playground,true,,POINT(346833.1464069261 6642470.549610901)
401,playground,true,,POINT(346831.47303681663 6642448.570827844)
401,playground,true,,POINT(346834.0248104791 6642470.191208172)
599,playground,true,,POINT(346658.2724456278 6642841.747103528)
599,playground,true,,POINT(346660.13546519406 6642840.900218265)
592,playground,true,,POINT(347993.1599999684 6643271.407771363)
592,playground,true,,POINT(348000.60274889367 6643277.904634995)
591,playground,true,,POINT(347909.6778642258 6643226.672777893)
591,playground,true,,POINT(347923.6997957012 6643213.768624271)
591,playground,true,,POINT(347936.1203905833 6643227.9517181)
591,playground,true,,POINT(347925.8512962881 6643250.745263291)
591,playground,true,,POINT(347903.22910474427 6643240.986790057)
590,playground,true,,POINT(348154.32717656874 6643422.046700813)
590,playground,true,,POINT(348174.46361149865 6643428.424705954)
590,playground,true,,POINT(348172.737073241 6643410.570526144)
590,playground,true,,POINT(348151.6867212624 6643400.922198131)
590,playground,true,,POINT(348136.38193868357 6643411.930016067)
589,playground,true,,POINT(348036.76478823926 6643372.338928712)
589,playground,true,,POINT(348035.34537386335 6643389.352091707)
588,playground,true,,POINT(348041.0703198495 6643363.242112242)
588,playground,true,,POINT(348056.03796096 6643351.487720357)
588,playground,true,,POINT(348047.8375332192 6643372.34969326)
587,playground,true,,POINT(348185.76557742065 6643129.576029803)
587,playground,true,,POINT(348196.2035821672 6643119.937662898)
587,playground,true,,POINT(348180.3811321689 6643127.840770308)
468,playground,true,,POINT(347381.81449999154 6643740.796414201)
468,playground,true,,POINT(347398.50532392174 6643750.339895475)
468,playground,true,,POINT(347399.37188195833 6643731.880303044)
468,playground,true,,POINT(347379.7813618657 6643734.322371702)
407,playground,true,,POINT(346959.4314845876 6642840.1675192155)
407,playground,true,,POINT(346979.05840870243 6642838.739600323)
407,playground,true,,POINT(346961.22170105146 6642833.424827402)
408,playground,true,,POINT(346904.17364000616 6643034.131090277)
583,playground,true,,POINT(347784.23006173334 6643416.384511324)
583,playground,true,,POINT(347786.83048659173 6643400.634192534)
583,playground,true,,POINT(347788.48426294874 6643418.615691599)
7803,playground,true,,POINT(347440.7286529398 6642001.784419295)
7805,playground,true,,POINT(347466.4336348772 6641986.36546073)
7808,playground,true,,POINT(347470.743494518 6642031.286474913)
408,playground,true,,POINT(346921.7814046455 6643029.545088716)
459,playground,true,,POINT(347840.2126074814 6643077.777240013)
459,playground,true,,POINT(347849.9285435187 6643095.093049799)
408,playground,true,,POINT(346919.4758920804 6643038.761302743)
459,playground,true,,POINT(347868.60244065925 6643095.094159908)
459,playground,true,,POINT(347850.775763656 6643082.7503919285)
409,playground,true,,POINT(347089.4645132497 6643116.492628782)
409,playground,true,,POINT(347105.29390400526 6643108.598288344)
409,playground,true,,POINT(347110.99839270004 6643123.336024228)
573,playground,true,,POINT(347257.2143728558 6641979.705576061)
410,playground,true,,POINT(347465.42902540084 6643013.516924993)
410,playground,true,,POINT(347475.0449628077 6642998.662236604)
410,playground,true,,POINT(347462.4946241843 6642996.259140645)
573,playground,true,,POINT(347272.68493785604 6641989.445399268)
573,playground,true,,POINT(347276.01816432574 6641971.9690144565)
573,playground,true,,POINT(347255.85026205867 6641977.083181693)
463,playground,true,,POINT(347402.22244546225 6642280.618361855)
568,playground,true,,POINT(348461.1173971101 6643898.317903922)
568,playground,true,,POINT(348457.7295619454 6643892.876068582)
411,playground,true,,POINT(347516.94473203504 6643008.172620734)
411,playground,true,,POINT(347532.7329373843 6642997.707062356)
411,playground,true,,POINT(347516.06424407946 6643002.976714031)
