id,fid,type,NAME,if_si,geometry
2146,40753,garden,,true,POINT(30.321470987789812 59.965959707648885)
1908,26027,garden,,true,POINT(30.323772607602965 59.96401660460061)
1910,26027,garden,,true,POINT(30.32346313412905 59.963983885600484)
1909,26027,garden,,true,POINT(30.323618631106424 59.96398173656016)
1905,26027,garden,,true,POINT(30.323650999999998 59.96419179999999)
2147,40753,garden,,true,POINT(30.321452924383138 59.96602038465875)
1913,26027,garden,,true,POINT(30.32359833339181 59.96418191317776)
1912,26027,garden,,true,POINT(30.32343066018775 59.96415043660035)
1906,26027,garden,,true,POINT(30.32379519015393 59.96413858514625)
1911,26027,garden,,true,POINT(30.323429513704095 59.96407205722845)
2145,40753,garden,,true,POINT(30.321457500000005 59.966030399999994)
164,36209,gift,Полка room,false,POINT(30.313776899999997 59.9647964)
1001,6829,government,ЗАГС Петроградского района,false,POINT(30.31826381701125 59.96168944017223)
1072,6831,government,Представительство Республики Коми в Северо-Западном регионе Российской Федерации,false,POINT(30.324581530118234 59.96221223003423)
1062,6831,government,Представительство Республики Коми в Северо-Западном регионе Российской Федерации,false,POINT(30.325446431995033 59.962374329761076)
1071,6831,government,Представительство Республики Коми в Северо-Западном регионе Российской Федерации,false,POINT(30.32452047713709 59.9622939575137)
1061,6831,government,Представительство Республики Коми в Северо-Западном регионе Российской Федерации,false,POINT(30.325302965766937 59.962333539565364)
1060,6831,government,Представительство Республики Коми в Северо-Западном регионе Российской Федерации,false,POINT(30.325230402732906 59.96228001062558)
1059,6831,government,Представительство Республики Коми в Северо-Западном регионе Российской Федерации,false,POINT(30.325066701586906 59.96224366651128)
1058,6831,government,Представительство Республики Коми в Северо-Западном регионе Российской Федерации,false,POINT(30.324903000804063 59.96220732219613)
961,6826,government,,false,POINT(30.31927267239894 59.96162960127579)
960,6826,government,,false,POINT(30.319291724905902 59.96170594250225)
959,6826,government,,false,POINT(30.319233698476992 59.96179086491522)
958,6826,government,,false,POINT(30.31926705546765 59.961853851483454)
957,6826,government,,false,POINT(30.319430034144027 59.96186931747577)
935,6825,government,Военный комиссариат Петроградского района,false,POINT(30.3200455 59.961906099999986)
956,6826,government,,false,POINT(30.31959824756935 59.96190004479888)
570,156805,government,МФЦ «Мои документы»,false,POINT(30.309682 59.96816000000001)
936,6825,government,Военный комиссариат Петроградского района,false,POINT(30.320214515194007 59.961935700783904)
955,6826,government,,false,POINT(30.319741221006804 59.96193997284971)
954,6826,government,,false,POINT(30.319820768570388 59.96187901431224)
937,6825,government,Военный комиссариат Петроградского района,false,POINT(30.3203186026432 59.961897710116645)
938,6825,government,Военный комиссариат Петроградского района,false,POINT(30.320377720078934 59.96181297705403)
953,6826,government,,false,POINT(30.31996571954832 59.96188363992293)
952,6826,government,,false,POINT(30.320068850603047 59.9618240654851)
951,6826,government,,false,POINT(30.320025230164497 59.961752390874935)
939,6825,government,Военный комиссариат Петроградского района,false,POINT(30.320488406098566 59.96178187985367)
950,6826,government,,false,POINT(30.319940593786757 59.961700595458055)
949,6826,government,,false,POINT(30.31981943217643 59.96166066976156)
948,6826,government,,false,POINT(30.319649058007023 59.96163309943535)
947,6826,government,,false,POINT(30.319478684126167 59.961605528890935)
534,145636,government,Муниципальный совет МО Аптекарский остров,false,POINT(30.314277700000005 59.96546060000001)
946,6826,government,,false,POINT(30.319319199999995 59.9615993)
945,6825,government,Военный комиссариат Петроградского района,false,POINT(30.319996428938076 59.96197635095791)
1070,6831,government,Представительство Республики Коми в Северо-Западном регионе Российской Федерации,false,POINT(30.324686224961933 59.96232788962743)
1069,6831,government,Представительство Республики Коми в Северо-Западном регионе Российской Федерации,false,POINT(30.324703623092123 59.96239178072316)
944,6825,government,Военный комиссариат Петроградского района,false,POINT(30.320137595454767 59.96201264821248)
943,6825,government,Военный комиссариат Петроградского района,false,POINT(30.32030665150101 59.962042191070324)
940,6825,government,Военный комиссариат Петроградского района,false,POINT(30.3205350981019 59.96184103386544)
942,6825,government,Военный комиссариат Петроградского района,false,POINT(30.320416845926367 59.962010497001316)
941,6825,government,Военный комиссариат Петроградского района,false,POINT(30.32047597523231 59.961925765986344)
1057,6831,government,Представительство Республики Коми в Северо-Западном регионе Российской Федерации,false,POINT(30.324773434679077 59.962213867447964)
1056,6831,government,Представительство Республики Коми в Северо-Западном регионе Российской Федерации,false,POINT(30.324610199999995 59.96217699999997)
1014,6829,government,ЗАГС Петроградского района,false,POINT(30.31787383492584 59.961465471330996)
1013,6829,government,ЗАГС Петроградского района,false,POINT(30.31794204690772 59.96138910360792)
1012,6829,government,ЗАГС Петроградского района,false,POINT(30.31811111414648 59.96141862566147)
1068,6831,government,Представительство Республики Коми в Северо-Западном регионе Российской Федерации,false,POINT(30.324844191499643 59.96243094868277)
1011,6829,government,ЗАГС Петроградского района,false,POINT(30.31813278178122 59.961482488288645)
1010,6829,government,ЗАГС Петроградского района,false,POINT(30.318301798949093 59.96151208303439)
1009,6829,government,ЗАГС Петроградского района,false,POINT(30.31843982094368 59.961509014267456)
1008,6829,government,ЗАГС Петроградского района,false,POINT(30.31853575689895 59.96146287592027)
1007,6829,government,ЗАГС Петроградского района,false,POINT(30.31864945238014 59.96150732192595)
1006,6829,government,ЗАГС Петроградского района,false,POINT(30.31865429437896 59.96157695665829)
1005,6829,government,ЗАГС Петроградского района,false,POINT(30.318653308055303 59.9616477373487)
1004,6829,government,ЗАГС Петроградского района,false,POINT(30.31870602384193 59.96170611258269)
1003,6829,government,ЗАГС Петроградского района,false,POINT(30.31860335340269 59.961746430455015)
1067,6831,government,Представительство Республики Коми в Северо-Западном регионе Российской Федерации,false,POINT(30.325009775286563 59.9624650824065)
1066,6831,government,Представительство Республики Коми в Северо-Западном регионе Российской Федерации,false,POINT(30.325175359418953 59.96249921592453)
1002,6829,government,ЗАГС Петроградского района,false,POINT(30.3184335850585 59.96171793542192)
1000,6829,government,ЗАГС Петроградского района,false,POINT(30.31809404926094 59.96166094470593)
999,6829,government,ЗАГС Петроградского района,false,POINT(30.317950903785892 59.96162584050292)
998,6829,government,ЗАГС Петроградского района,false,POINT(30.317817593088105 59.961574599014575)
997,6829,government,ЗАГС Петроградского района,false,POINT(30.317989723565514 59.961578216747974)
996,6829,government,ЗАГС Петроградского района,false,POINT(30.318020993784405 59.96152561378255)
995,6829,government,ЗАГС Петроградского района,false,POINT(30.3178527 59.96149499999999)
994,6828,government,Администрация Петроградского района,false,POINT(30.318883586705773 59.9612178227246)
993,6828,government,Администрация Петроградского района,false,POINT(30.318825910998054 59.96130280503963)
992,6828,government,Администрация Петроградского района,false,POINT(30.318768234989594 59.96138778732645)
991,6828,government,Администрация Петроградского района,false,POINT(30.318710558680387 59.96147276958504)
990,6828,government,Администрация Петроградского района,false,POINT(30.31868537325184 59.96152205268531)
989,6828,government,Администрация Петроградского района,false,POINT(30.318850912691964 59.96155302031008)
988,6828,government,Администрация Петроградского района,false,POINT(30.318895780329452 59.961612591815516)
987,6828,government,Администрация Петроградского района,false,POINT(30.31906467659131 59.9616423605789)
986,6828,government,Администрация Петроградского района,false,POINT(30.319188565665772 59.96162322690702)
985,6828,government,Администрация Петроградского района,false,POINT(30.319318037742647 59.96159905596145)
984,6828,government,Администрация Петроградского района,false,POINT(30.319288703256642 59.961534016272694)
983,6828,government,Администрация Петроградского района,false,POINT(30.319347604743 59.96144924553544)
982,6828,government,Администрация Петроградского района,false,POINT(30.319406505923144 59.96136447476885)
981,6828,government,Администрация Петроградского района,false,POINT(30.319397869904215 59.96129581357329)
980,6828,government,Администрация Петроградского района,false,POINT(30.319229546287495 59.96126524259496)
979,6828,government,Администрация Петроградского района,false,POINT(30.319061222986086 59.96123467140388)
978,6828,government,Администрация Петроградского района,false,POINT(30.318892900000005 59.961204099999996)
1065,6831,government,Представительство Республики Коми в Северо-Западном регионе Российской Федерации,false,POINT(30.325340943896805 59.96253334923688)
1064,6831,government,Представительство Республики Коми в Северо-Западном регионе Российской Федерации,false,POINT(30.325459308757864 59.96251031242395)
